0	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv676_22202.txt	0.002626177925442668	2.1154514787576298E-4	0.016952851512717595	0.16218805587774413	2.862586265436623E-4	3.386429696811906E-4	3.3447790409518746E-4	2.514638884025615E-4	2.76230624963694E-4	0.8165342955225335
1	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv839_22807.txt	4.1653479445869526E-4	3.597424380029114E-4	0.27989215677533696	0.020695947817842505	4.867962099166657E-4	5.758782404085341E-4	5.687953511841935E-4	4.276261270561332E-4	4.6974312326873436E-4	0.6961067791225246
2	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv155_7845.txt	0.015596201627239323	4.4653632091995644E-4	5.998937705445004E-4	0.020662801263290294	6.04243941361757E-4	0.005741208783541613	0.29223666305591495	5.307980858887441E-4	5.830765122022458E-4	0.6629985766390966
3	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv465_23401.txt	3.4874813636015533E-4	3.011981387682488E-4	4.0464096352659147E-4	3.758701917931079E-4	4.0757524522350304E-4	4.8216011191534996E-4	0.05133231907379058	0.49535730254195887	0.017345327097571722	0.4336448584990919
4	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv398_17047.txt	6.769548235659045E-4	0.007165770741464008	7.854483609019144E-4	7.29601431063179E-4	7.911440935563079E-4	0.020679266318397792	9.24409585293804E-4	6.949805232229207E-4	0.13238573317872035	0.8351666909438139
5	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv206_15893.txt	5.748157496561974E-4	4.964426067995553E-4	6.669397612233883E-4	0.006207674294620326	0.006259931388366231	7.947088379526686E-4	7.849344893667069E-4	5.901217282839078E-4	0.3191730932142602	0.6644513379294709
6	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv037_19798.txt	0.012564746324350569	0.44984356904400224	0.020730310804310332	4.489286013560472E-4	0.03693143079959228	0.004625282083705826	5.687953511841935E-4	4.276261270561332E-4	0.004519146966566026	0.4693401638978764
7	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv279_19452.txt	0.032293091450604515	4.0390269656073307E-4	5.426181482252649E-4	5.040369261340202E-4	0.009639531506636326	0.005193059557648603	6.386179440209543E-4	0.24144405039309533	5.27406539057166E-4	0.7088136848380171
8	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv646_16817.txt	0.39547629954621893	2.1409419213427573E-4	2.876222294896627E-4	2.671717208757989E-4	0.017159213093561488	3.4272349776807683E-4	0.02443780131854227	0.007484281861553117	0.07739729694292778	0.4769334955969286
9	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv756_23676.txt	3.609870632145538E-4	3.117683514940844E-4	4.1884138680793885E-4	3.890609369311804E-4	4.218786438481269E-4	0.23913749631218786	4.929426451898333E-4	0.010898764673775237	4.070997016092679E-4	0.747161160284942
10	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv823_17055.txt	4.719581156760156E-4	4.0760907714610176E-4	0.30795765106705025	5.086621804173897E-4	5.51568380377592E-4	6.525034950687241E-4	6.44478170182706E-4	4.845252397258214E-4	5.32246242712534E-4	0.6877887980316428
11	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv747_18189.txt	3.867767078041735E-4	3.3404171195117427E-4	0.015489189290783537	0.5681929011071722	4.5201850589167967E-4	0.019335267623411898	0.00428826572038644	3.970756532086577E-4	4.361837261822015E-4	0.39068827995320804
12	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv258_5627.txt	5.716214402934761E-4	0.006050785147629179	0.01733453747748367	0.006173177619586822	6.680429926714397E-4	7.902925604181232E-4	0.4120060704084196	5.868423620471093E-4	0.01731594457017844	0.5385026854212723
13	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv948_25870.txt	4.593135540972102E-4	3.9668853588435975E-4	0.027324629192378293	0.022821453271333562	0.11663416981207253	0.049753143652497264	6.27211502573021E-4	4.715439834941682E-4	5.179864595505757E-4	0.780993860036119
14	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv744_10091.txt	3.155798758500665E-4	0.003340508054953088	3.661569244966506E-4	3.401224439499592E-4	0.24580528066402868	0.05872746476307848	0.018838672407464816	0.049411276724158994	3.5589218114471274E-4	0.6224990459608746
15	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv754_7709.txt	4.0505322583270676E-4	3.498263216434642E-4	4.6996990232297137E-4	4.365541140065885E-4	0.012286730212013937	0.028124493129503766	0.28013578767840164	4.15838831518335E-4	4.567948942656685E-4	0.6769189516904909
16	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv838_25886.txt	2.9562655311987543E-4	2.553194075802162E-4	0.003216982457338111	0.017562477648064418	0.003219469786999552	0.23607480776854237	4.0369018708199774E-4	3.034983863230242E-4	3.333900126258751E-4	0.7383347377923246
17	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv131_11568.txt	2.0866873549965558E-4	0.0022088214271452824	0.002270715043736668	2.2489685092534243E-4	2.4386714128249955E-4	0.2640069607227264	2.849457194660788E-4	2.14225088483615E-4	0.0042925313475487585	0.7260443679231857
18	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv401_13758.txt	2.540147087047636E-4	2.1938112209042001E-4	2.947248910144003E-4	0.005212651553132674	0.23736320694055132	3.511868526538935E-4	3.468675063062562E-4	2.6077851729018354E-4	2.864626538059972E-4	0.7554107252544501
19	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv523_18285.txt	4.6345244751223473E-4	0.009411304433148282	0.005043249253908221	4.99495028565581E-4	0.005047148629682145	0.009651785343632794	0.5638229458610712	4.757930858138559E-4	5.226540569410328E-4	0.40506217185972476
20	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv073_23039.txt	3.297427841304616E-4	2.8478406763380947E-4	3.8258967998813656E-4	0.026000527902646568	3.8536405529021264E-4	0.003661526988764297	4.5027730022812823E-4	0.2471730061831239	0.0035775069033230056	0.7177546741348715
21	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv688_7884.txt	3.9877211191042676E-4	3.4440160499113405E-4	4.6268213294287374E-4	0.02369011250237204	4.6603730416021653E-4	0.14786673108503842	5.445396794073724E-4	0.07019037441529011	4.497114282246314E-4	0.7555866377356628
22	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv664_4264.txt	5.561680298226318E-4	4.8033740674096253E-4	0.060120859519274705	5.994210785480523E-4	6.499828888156033E-4	0.01698953372678217	0.3792402817606733	0.18981138321285013	0.011440950637868891	0.34011108173862364
23	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv461_21124.txt	0.27932704285979243	4.8558843256990553E-4	6.523578533253772E-4	6.05973921449097E-4	6.570884710368571E-4	0.17022260084311566	0.006233749125049615	5.77219362596988E-4	6.340698311960364E-4	0.5406043092998681
24	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv909_9973.txt	0.09645324879756488	5.321258277701164E-4	7.148779489369911E-4	0.28218557853610143	7.200619354093683E-4	8.518307905883187E-4	0.024800633016693805	0.036571457102511126	6.948372554996475E-4	0.5564753487889244
25	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv939_11247.txt	4.7413353980883685E-4	0.01884692172980152	5.501215128799772E-4	0.09269817596827991	5.541107567574447E-4	0.0052648695766502164	0.2910370317229341	0.009705475508392028	5.34699556433693E-4	0.5803344601280623
26	file:/Users/tanatjakphan/data-science/lda_exercise/txt_sentoken/neg/cv368_11090.txt	2.4494167321024296E-4	2.1154514787576298E-4	0.4122380693833002	2.63990725939195E-4	2.862586265436623E-4	3.386429696811906E-4	3.3447790409518746E-4	2.514638884025615E-4	0.012182411886125821	0.5736481977948262
